"","ID","IDW","WILAYA","EPSP","DAIRA","COMMUNE","TYPE","STRUCTURE","MATERNITE","NBRLIT","LATITUDE","LONGITUDE"
"268",1,2,"Chlef","Ouedfodda","Ouedfodda","Beni rached","SS","bouhenneine","n",0,0,0
"269",1,2,"Chlef","Ouedfodda","Ouedfodda","Beni rached","SS","oueledslimane","n",0,0,0
"270",1,2,"Chlef","Ouedfodda","Ouedfodda","Beni rached","SS","el-melka 2","n",0,0,0
"271",1,2,"Chlef","Ouedfodda","Ouedfodda","Beni rached","SS","cheharia","n",0,0,0
"272",1,2,"Chlef","Ouedfodda","Ouedfodda","Beni rached","SS","el-wikayat","n",0,0,0
"273",1,2,"Chlef","Taougrite","Chlef","Chlef","EPH","CHORFA","n",186,0,0
"274",1,2,"Chlef","Tenes","Tenes","Tenes","EPH","TENES(Z/Y)","n",182,0,0
"275",1,2,"Chlef","Boukadir","Boukadir","Sobha","EPH","SOBHA","n",188,0,0
"276",1,2,"Chlef","Taougrite","Chlef","Chlef","EPH","OULED/M","n",178,0,0
"277",1,2,"Chlef","Tenes","Tenes","Tenes","EPH","TENES(A/B)","n",103,0,0
"278",1,2,"Chlef","Taougrite","Chlef","Chlef","EPH","SŒURS BEDJ","n",240,0,0
"279",1,2,"Chlef","Taougrite","Ain merane","Ain merane","EPH","AIN MERANE","n",60,0,0
"280",1,2,"Chlef","Ouled Fares","Ouled Fares","Chettia","EPH","Chettia","n",194,0,0
"281",1,2,"Chlef","Tenes","Tenes","Tenes","EHS","psychiatrie ténès","n",120,0,0
"282",1,44,"Aindefla","Djelida","Ain-Defla","Ain-Defla","PC","Ain-Defla centre","n",3,0,0
"283",1,44,"Aindefla","Djelida","Ain-Defla","Ain-Defla","PC","MADANI Kortbi","n",0,0,0
"284",1,44,"Aindefla","Djelida","Djelida","Bourached","PC","Bourached","n",3,0,0
"285",1,44,"Aindefla","Djelida","Djelida","Djelida","PC","Djelida","n",3,0,0
"286",1,44,"Aindefla","Djelida","Djelida","Djemaa OuledChikh","PC","Djemaa OuledChikh","n",0,0,0
"287",1,44,"Aindefla","Djelida","El-Amra","El-Amra","PC","El-Amra","y",4,0,0
"288",1,44,"Aindefla","Djelida","El-Amra","Mekhatria","PC","Mekhatria","n",0,0,0
"289",1,44,"Aindefla","Djelida","El-Amra","Arib","PC","Arib","n",0,0,0
"290",1,44,"Aindefla","Djelida","Bathia","Hassania","PC","El-Hassania","n",0,0,0
"291",1,44,"Aindefla","Djelida","Ain-Defla","Ain-Defla","SS","Hay Khiat","n",0,0,0
"292",1,44,"Aindefla","Djelida","Ain-Defla","Ain-Defla","SS","Hay Mazouni","n",0,0,0
"293",1,44,"Aindefla","Djelida","Ain-Defla","Ain-Defla","SS","Feghailia","n",0,0,0
"294",1,44,"Aindefla","Djelida","Ain-Defla","Ain-Defla","SS","FeghialiaChlef","n",0,0,0
"295",1,44,"Aindefla","Djelida","Ain-Defla","Ain-Defla","SS","Ain-El Baidha","n",0,0,0
"296",1,44,"Aindefla","Djelida","Ain-Defla","Ain-Defla","SS","Zenadra","n",0,0,0
"297",1,44,"Aindefla","Djelida","Ain-Defla","Ain-Defla","SS","saidani","n",0,0,0
"298",1,44,"Aindefla","Djelida","Ain-Defla","Ain-Defla","SS","Hay Kouadri","n",0,0,0
"299",1,44,"Aindefla","Djelida","Djelida","Bourached","SS","Ouled Sidi Ahmed","n",0,0,0
"300",1,44,"Aindefla","Djelida","Djelida","Bourached","SS","KoudietZeboudj","n",0,0,0
"301",1,44,"Aindefla","Djelida","Djelida","Bourached","SS","OuledZiri","n",0,0,0
"302",1,44,"Aindefla","Djelida","Djelida","Bourached","SS","OuledAttou","n",0,0,0
"303",1,44,"Aindefla","Djelida","Djelida","Bourached","SS","Houaouria","n",0,0,0
"304",1,44,"Aindefla","Djelida","Djelida","Bourached","SS","Selamnia","n",0,0,0
"305",1,44,"Aindefla","Djelida","Djelida","Djelida","SS","village socialiste agricole (VSA)","n",0,0,0
"306",1,44,"Aindefla","Djelida","Djelida","Djelida","SS","05 Juillet 62","n",0,0,0
"307",1,44,"Aindefla","Djelida","Djelida","Djelida","SS","Ouled Ali Ouaguenay","n",0,0,0
"308",1,44,"Aindefla","Djelida","Djelida","Djemaa OuledChikh","SS","Touaibia","n",0,0,0
"309",1,44,"Aindefla","Djelida","Djelida","Djemaa OuledChikh","SS","Taghlissia","n",0,0,0
"310",1,44,"Aindefla","Djelida","Djelida","Djemaa OuledChikh","SS","Meraimia","n",0,0,0
"311",1,44,"Aindefla","Djelida","El-Amra","El-Amra","SS","Drabla","n",0,0,0
"312",1,44,"Aindefla","Djelida","El-Amra","El-Amra","SS","Louroud","n",0,0,0
"313",1,44,"Aindefla","Djelida","El-Amra","El-Amra","SS","Hay El-Mostakbel","n",0,0,0
"314",1,44,"Aindefla","Djelida","El-Amra","El-Amra","SS","Ziadir","n",0,0,0
"315",1,44,"Aindefla","Djelida","El-Amra","El-Amra","SS","Teraia","n",0,0,0
"316",1,44,"Aindefla","Djelida","El-Amra","Mekhatria","SS","Sidi Lakhal","n",0,0,0
"317",1,44,"Aindefla","Djelida","El-Amra","Mekhatria","SS","Boukaabane","n",0,0,0
"318",1,44,"Aindefla","Djelida","El-Amra","Mekhatria","SS","Targhout","n",0,0,0
"319",1,44,"Aindefla","Djelida","El-Amra","Mekhatria","SS","Megharssa","n",0,0,0
"320",1,44,"Aindefla","Djelida","El-Amra","Mekhatria","SS","Hemadchia","n",0,0,0
"321",1,44,"Aindefla","Djelida","El-Amra","Arib","SS","Zaouia","n",0,0,0
"322",1,44,"Aindefla","Djelida","El-Amra","Arib","SS","Oued Beda","n",0,0,0
"323",1,44,"Aindefla","Djelida","El-Amra","Arib","SS","Oued El-Had","n",0,0,0
"324",1,44,"Aindefla","Djelida","El-Amra","Arib","SS","Mehara","n",0,0,0
"325",1,44,"Aindefla","Djelida","El-Hassania","Bathia","SS","BOUCHAIB","n",0,0,0
"326",1,44,"Aindefla","Djelida","El-Hassania","Bathia","SS","Yassoul","n",0,0,0
"327",1,44,"Aindefla","Djelida","El-Hassania","Bathia","SS","Sidi Ahmed Ben baatouche","n",0,0,0
"328",1,44,"Aindefla","Boumedfaa","Miliana","Miliana","PC","NadhirBouzar","n",5,0,0
"329",1,44,"Aindefla","Boumedfaa","Miliana","Miliana","PC","Miliana","n",0,0,0
"330",1,44,"Aindefla","Boumedfaa","Miliana","Miliana","PC","Zougala","n",0,0,0
"331",1,44,"Aindefla","Boumedfaa","Miliana","Ben Allel","PC","Ben Allel","n",0,0,0
"332",1,44,"Aindefla","Boumedfaa","Hammam Righa","Hammam Righa","PC","Hammam Righa","n",1,0,0
"333",1,44,"Aindefla","Boumedfaa","Hammam Righa","Ain-Torki","PC","Ain-Torki","n",0,0,0
"334",1,44,"Aindefla","Boumedfaa","Hammam Righa","Ain-Beniane","PC","Ain-Beniane","n",0,0,0
"335",1,44,"Aindefla","Boumedfaa","Boumedfaa","Boumedfaa","PC","Boumedfaa","y",4,0,0
"336",1,44,"Aindefla","Boumedfaa","Boumedfaa","Hoceinia","PC","Hoceinia","n",0,0,0
"337",1,44,"Aindefla","Boumedfaa","Boumedfaa","Boumedfaa","SS","BouabdellahBelkacem","n",0,0,0
"338",1,44,"Aindefla","Boumedfaa","Boumedfaa","Boumedfaa","SS","Ain-Dem","n",0,0,0
"339",1,44,"Aindefla","Boumedfaa","Miliana","Miliana","SS","Hammama","n",0,0,0
"340",1,44,"Aindefla","Boumedfaa","Miliana","Miliana","SS","05 Juillet","n",0,0,0
"341",1,44,"Aindefla","Boumedfaa","Miliana","Miliana","SS","Ain-Barda","n",0,0,0
"342",1,44,"Aindefla","Boumedfaa","Miliana","Miliana","SS","Ain-Karma","n",0,0,0
"343",1,44,"Aindefla","Boumedfaa","Miliana","Miliana","SS","Larbi Mokhtar Brahim","n",0,0,0
"344",1,44,"Aindefla","Boumedfaa","Miliana","Ben Allel","SS","Bouhdoud","n",0,0,0
"345",1,44,"Aindefla","Boumedfaa","Miliana","Ben Allel","SS","Sidi Medjahed","n",0,0,0
"346",1,44,"Aindefla","Boumedfaa","Miliana","Ben Allel","SS","El-Mardja","n",0,0,0
"347",1,44,"Aindefla","Boumedfaa","Hammam Righa","Hammam Righa","SS","Djebabra","n",0,0,0
"348",1,44,"Aindefla","Boumedfaa","Hammam Righa","Ain-Torki","SS","Château Romain","n",0,0,0
"349",1,44,"Aindefla","Boumedfaa","Hammam Righa","Ain-Torki","SS","TiziOuchi","n",0,0,0
"350",1,44,"Aindefla","Boumedfaa","Hammam Righa","Ain-Torki","SS","Ain-Torki","n",0,0,0
"351",1,44,"Aindefla","Boumedfaa","Hammam Righa","Ain-Torki","SS","feroudj","n",0,0,0
"352",1,44,"Aindefla","Boumedfaa","Hammam Righa","Ain-Beniane","SS","Belouna","n",0,0,0
"353",1,44,"Aindefla","Boumedfaa","Boumedfaa","Boumedfaa","SS","Moussa Abderrahmane","n",0,0,0
"354",1,44,"Aindefla","Boumedfaa","Boumedfaa","Boumedfaa","SS","Ben Zeghaimi","n",0,0,0
"355",1,44,"Aindefla","Boumedfaa","Boumedfaa","Boumedfaa","SS","Talaouine","n",0,0,0
"356",1,44,"Aindefla","Boumedfaa","Boumedfaa","Hoceinia","SS","Oued Zeboudj","n",0,0,0
"357",1,44,"Aindefla","Boumedfaa","Boumedfaa","Hoceinia","SS","Belfares","n",0,0,0
"358",1,44,"Aindefla","Ain-Lechiakh","Khemis-Miliana","Khemis-Miliana","PC","Halaimi","n",5,0,0
"359",1,44,"Aindefla","Ain-Lechiakh","Khemis-Miliana","Khemis-Miliana","PC","Sidi Maamar","n",0,0,0
"360",1,44,"Aindefla","Ain-Lechiakh","Khemis-Miliana","Sidi Lakhder","PC","Sidi-Lakhder","y",0,0,0
"361",1,44,"Aindefla","Ain-Lechiakh","Bordj Emir Khaled","Bordj Emir Khaled","PC","Bordj Emir Khaled","y",3,0,0
"362",1,44,"Aindefla","Ain-Lechiakh","Bordj Emir Khaled","BirOueldKhelifa","PC","BirOueldKhelifa","n",0,0,0
"363",1,44,"Aindefla","Ain-Lechiakh","Bordj Emir Khaled","Tarik Ibn Ziad","PC","Tarik Ibn Ziad","n",0,0,0
"364",1,44,"Aindefla","Ain-Lechiakh","Djendel","Djendel","PC","Djendel","y",6,0,0
"365",1,44,"Aindefla","Ain-Lechiakh","Djendel","Birbouche","PC","Birbouche","n",0,0,0
"366",1,44,"Aindefla","Ain-Lechiakh","Djendel","Oued Chorfa","PC","Oued Chorfa","n",0,0,0
"367",1,44,"Aindefla","Ain-Lechiakh","Ain-Lechiakh","Ain-Lechiakh","PC","Ain-Lechiakh","n",3,0,0
"368",1,44,"Aindefla","Ain-Lechiakh","Ain-Lechiakh","Ain-Soltane","PC","Ain-Soltane","n",0,0,0
"369",1,44,"Aindefla","Ain-Lechiakh","Ain-Lechiakh","Oued Djemaa","PC","Oued Djemaa","n",0,0,0
"370",1,44,"Aindefla","Ain-Lechiakh","Ain-Lechiakh","Ain-Soltane","SS","Ouled Belgacem","n",0,0,0
"371",1,44,"Aindefla","Ain-Lechiakh","Khemis-Miliana","Khemis-Miliana","SS","Souamaa","n",0,0,0
"372",1,44,"Aindefla","Ain-Lechiakh","Khemis-Miliana","Khemis-Miliana","SS","Hay El-Wiam","n",0,0,0
"373",1,44,"Aindefla","Ain-Lechiakh","Khemis-Miliana","Khemis-Miliana","SS","Hay Essalem","n",0,0,0
"374",1,44,"Aindefla","Ain-Lechiakh","Khemis-Miliana","Sidi Lakhder","SS","Sidi Omar","n",0,0,0
"375",1,44,"Aindefla","Ain-Lechiakh","Khemis-Miliana","Sidi Lakhder","SS","Sidi Benbrika","n",0,0,0
"376",1,44,"Aindefla","Ain-Lechiakh","Bordj Emir Khaled","Bordj Emir Khaled","SS","Oued Massine","n",0,0,0
"377",1,44,"Aindefla","Ain-Lechiakh","Bordj Emir Khaled","Bordj Emir Khaled","SS","Said","n",0,0,0
"378",1,44,"Aindefla","Ain-Lechiakh","Bordj Emir Khaled","Bordj Emir Khaled","SS","Louata","n",0,0,0
"379",1,44,"Aindefla","Ain-Lechiakh","Bordj Emir Khaled","BirOueldKhelifa","SS","OuledSlimene","n",0,0,0
"380",1,44,"Aindefla","Ain-Lechiakh","Bordj Emir Khaled","BirOueldKhelifa","SS","El Ghraikia","n",0,0,0
"381",1,44,"Aindefla","Ain-Lechiakh","Bordj Emir Khaled","Tarik Ibn Ziad","SS","Tanout","n",0,0,0
"382",1,44,"Aindefla","Ain-Lechiakh","Djendel","Djendel","SS","Ouled Abbes","n",0,0,0
"383",1,44,"Aindefla","Ain-Lechiakh","Djendel","Djendel","SS","Sidi Djelloul","n",0,0,0
"384",1,44,"Aindefla","Ain-Lechiakh","Djendel","Djendel","SS","05 Juillet","n",0,0,0
"385",1,44,"Aindefla","Ain-Lechiakh","Djendel","Djendel","SS","Sidi Mosbah","n",0,0,0
"386",1,44,"Aindefla","Ain-Lechiakh","Djendel","Djendel","SS","Sidi Nacer","n",0,0,0
"387",1,44,"Aindefla","Ain-Lechiakh","Djendel","Djendel","SS","Soualah","n",0,0,0
"388",1,44,"Aindefla","Ain-Lechiakh","Djendel","Birbouche","SS","OuledNouel","n",0,0,0
"389",1,44,"Aindefla","Ain-Lechiakh","Djendel","Oued Chorfa","SS","DjillaliBounaama","n",0,0,0
"390",1,44,"Aindefla","Ain-Lechiakh","Djendel","Oued Chorfa","SS","Amourah","n",0,0,0
"391",1,44,"Aindefla","Ain-Lechiakh","Djendel","Oued Chorfa","SS","Zenadia","n",0,0,0
"392",1,44,"Aindefla","Ain-Lechiakh","Djendel","Oued Chorfa","SS","Chehaimia","n",0,0,0
"393",1,44,"Aindefla","Ain-Lechiakh","Ain-Lechiakh","Ain-Lechiakh","SS","DouiHassni","n",0,0,0
"394",1,44,"Aindefla","Ain-Lechiakh","Ain-Lechiakh","Ain-Lechiakh","SS","Taktaka","n",0,0,0
"395",1,44,"Aindefla","Ain-Lechiakh","Ain-Lechiakh","Ain-Lechiakh","SS","Kechroud","n",0,0,0
"396",1,44,"Aindefla","Ain-Lechiakh","Ain-Lechiakh","Ain-Soltane","SS","Oued Chaiba","n",0,0,0
"397",1,44,"Aindefla","Ain-Lechiakh","Ain-Lechiakh","Ain-Soltane","SS","Ouled Salem","n",0,0,0
"398",1,44,"Aindefla","Ain-Lechiakh","Ain-Lechiakh","Ain-Soltane","SS","Djehabla","n",0,0,0
"399",1,44,"Aindefla","Ain-Lechiakh","Ain-Lechiakh","Ain-Soltane","SS","Oued Helil","n",0,0,0
"400",1,44,"Aindefla","Ain-Lechiakh","Ain-Lechiakh","Oued Djemaa","SS","village socialiste agricole (VSA)","n",0,0,0
"401",1,44,"Aindefla","Ain-Lechiakh","Ain-Lechiakh","Oued Djemaa","SS","Ali Khodja","n",0,0,0
"402",1,44,"Aindefla","El-Abadia","El-Attaf","El-Attaf","PC","El-Attaf","n",4,0,0
"403",1,44,"Aindefla","El-Abadia","El-Abadia","El-Abadia","PC","El-Abadia","y",4,0,0
"404",1,44,"Aindefla","El-Abadia","El-Abadia","Tachta","PC","Tacheta","n",0,0,0
"405",1,44,"Aindefla","El-Abadia","El-Abadia","Ain-Bouyahia","PC","Ain-Bouyahia","n",0,0,0
"406",1,44,"Aindefla","El-Abadia","Rouina","Rouina","PC","Rouina","n",0,0,0
"407",1,44,"Aindefla","El-Abadia","Rouina","Zeddine","PC","Zeddine","n",0,0,0
"408",1,44,"Aindefla","El-Abadia","Rouina","El-Mayen","PC","El-Mayen","n",0,0,0
"409",1,44,"Aindefla","El-Abadia","Bathia","Bathia","PC","Bathia","n",3,0,0
"410",1,44,"Aindefla","El-Abadia","Bathia","Belaas","SS","Belaas","n",0,0,0
"411",1,44,"Aindefla","El-Abadia","El-Attaf","Tiberkanine","SS","Tiberkanine","n",0,0,0
"412",1,44,"Aindefla","El-Abadia","El-Attaf","El-Attaf","SS","ZEMALA","n",0,0,0
"413",1,44,"Aindefla","El-Abadia","El-Attaf","El-Attaf","SS","village socialiste agricole (VSA)","n",0,0,0
"414",1,44,"Aindefla","El-Abadia","El-Attaf","El-Attaf","SS","ChikhBenyahia","n",0,0,0
"415",1,44,"Aindefla","El-Abadia","El-Attaf","El-Attaf","SS","08 Mai 1945","n",0,0,0
"416",1,44,"Aindefla","El-Abadia","El-Attaf","El-Attaf","SS","OuledZitouni","n",0,0,0
"417",1,44,"Aindefla","El-Abadia","El-Attaf","Tiberkanine","SS","Hadjadj","n",0,0,0
"418",1,44,"Aindefla","El-Abadia","El-Attaf","Tiberkanine","SS","Rouabeh","n",0,0,0
"419",1,44,"Aindefla","El-Abadia","El-Attaf","Tiberkanine","SS","Ouled Ali","n",0,0,0
"420",1,44,"Aindefla","El-Abadia","El-Attaf","Tiberkanine","SS","Meramdia","n",0,0,0
"421",1,44,"Aindefla","El-Abadia","El-Abadia","El-Abadia","SS","Sidi Amar","n",0,0,0
"422",1,44,"Aindefla","El-Abadia","El-Abadia","El-Abadia","SS","Ababsa","n",0,0,0
"423",1,44,"Aindefla","El-Abadia","El-Abadia","El-Abadia","SS","Chorfa","n",0,0,0
"424",1,44,"Aindefla","El-Abadia","El-Abadia","El-Abadia","SS","Tadhamoune","n",0,0,0
"425",1,44,"Aindefla","El-Abadia","El-Abadia","El-Abadia","SS","Chekaknia","n",0,0,0
"426",1,44,"Aindefla","El-Abadia","El-Abadia","Tachta","SS","Ouled Bassa","n",0,0,0
"427",1,44,"Aindefla","El-Abadia","El-Abadia","Tachta","SS","Ouled Sidi Larbi","n",0,0,0
"428",1,44,"Aindefla","El-Abadia","El-Abadia","Tachta","SS","Khaouet El-Khemis","n",0,0,0
"429",1,44,"Aindefla","El-Abadia","El-Abadia","Tachta","SS","Khebabza","n",0,0,0
"430",1,44,"Aindefla","El-Abadia","El-Abadia","Tachta","SS","Ouled Ali","n",0,0,0
"431",1,44,"Aindefla","El-Abadia","El-Abadia","Tachta","SS","Ain-Louza","n",0,0,0
"432",1,44,"Aindefla","El-Abadia","El-Abadia","Tachta","SS","ouledmaafa","n",0,0,0
"433",1,44,"Aindefla","El-Abadia","El-Abadia","Tachta","SS","Ouled Bouali","n",0,0,0
"434",1,44,"Aindefla","El-Abadia","El-Abadia","Tachta","SS","El Ayoune","n",0,0,0
"435",1,44,"Aindefla","El-Abadia","El-Abadia","Ain-Bouyahia","SS","Bouarous","n",0,0,0
"436",1,44,"Aindefla","El-Abadia","El-Abadia","Ain-Bouyahia","SS","Zekakra","n",0,0,0
"437",1,44,"Aindefla","El-Abadia","El-Abadia","Ain-Bouyahia","SS","Saidia","n",0,0,0
"438",1,44,"Aindefla","El-Abadia","El-Abadia","Ain-Bouyahia","SS","Adjialia","n",0,0,0
"439",1,44,"Aindefla","El-Abadia","Rouina","Rouina","SS","Ouled Larbi","n",0,0,0
"440",1,44,"Aindefla","El-Abadia","Rouina","Rouina","SS","Gare Sidi Hamou","n",0,0,0
"441",1,44,"Aindefla","El-Abadia","Rouina","Rouina","SS","Saidia","n",0,0,0
"442",1,44,"Aindefla","El-Abadia","Rouina","Rouina","SS","Rouina Mines","n",0,0,0
"443",1,44,"Aindefla","El-Abadia","Rouina","Rouina","SS","El-Ghemour","n",0,0,0
"444",1,44,"Aindefla","El-Abadia","Rouina","Zeddine","SS","Ouled Sidi Yahia","n",0,0,0
"445",1,44,"Aindefla","El-Abadia","Rouina","Zeddine","SS","El-Ayoune","n",0,0,0
"446",1,44,"Aindefla","El-Abadia","Rouina","Zeddine","SS","Akailia","n",0,0,0
"447",1,44,"Aindefla","El-Abadia","Rouina","Zeddine","SS","Ancien Zeddine","n",0,0,0
"448",1,44,"Aindefla","El-Abadia","Rouina","Zeddine","SS","OuledDjillali","n",0,0,0
"449",1,44,"Aindefla","El-Abadia","Rouina","Zeddine","SS","OuledBerahma","n",0,0,0
"450",1,44,"Aindefla","El-Abadia","Rouina","El-Mayen","SS","Mokhfi","n",0,0,0
"451",1,44,"Aindefla","El-Abadia","Rouina","El-Mayen","SS","El-Merdja","n",0,0,0
"452",1,44,"Aindefla","El-Abadia","Rouina","El-Mayen","SS","OuledBendou (Djouahra)","n",0,0,0
"453",1,44,"Aindefla","El-Abadia","Rouina","El-Mayen","SS","OuledMouna","n",0,0,0
"454",1,44,"Aindefla","El-Abadia","Rouina","El-Mayen","SS","Al Maleh","n",0,0,0
"455",1,44,"Aindefla","El-Abadia","Bathia","Belaas","SS","Tafrent","n",0,0,0
"456",1,44,"Aindefla","El-Abadia","Bathia","Belaas","SS","Si  Khaled","n",0,0,0
"457",1,44,"Aindefla","El-Abadia","Bathia","Belaas","SS","Karnacha","n",0,0,0
"458",1,44,"Aindefla","El-Abadia","Bathia","Belaas","SS","Sidi Bouziane","n",0,0,0
"459",1,44,"Aindefla","El-Abadia","Bathia","Belaas","SS","Kherfia","n",0,0,0
"460",1,44,"Aindefla","El-Abadia","Bathia","Belaas","SS","Beni Ahcène","n",0,0,0
"461",1,44,"Aindefla","Djelida","Ain-Defla","Ain-Defla","EPH","MAKOUR Hamou","y",314,0,0
"462",1,44,"Aindefla","Ain-Lechiakh","Ain-Lechiakh","Khemis-Miliana","EPH","LATRACHE Ahmed","y",196,0,0
"463",1,44,"Aindefla","Boumedfaa","Miliana","Miliana","EPH","FARES Yahia","y",284,0,0
"464",1,44,"Aindefla","El-Abadia","El-Attaf","El-Attaf","EPH","El-Attaf","y",192,0,0
"465",1,44,"Aindefla","Djelida","Ain-Defla","Ain-Defla","EHS","","n",0,0,0
"466",1,26,"Medea","Medea","Medea","Medea","PC","Pole Urbain (Smaal Mohamed)","n",4,0,0
"467",1,26,"Medea","Medea","Medea","Medea","PC","Zoubiria (Boubekri Moloud)","n",0,0,0
"468",1,26,"Medea","Medea","Medea","Medea","PC","Thniet el hdjer (Ali Turki Mohamed) ","n",4,0,0
"469",1,26,"Medea","Medea","Medea","Medea","PC","d'Ain d'heb (Damardji Ali)  ","n",0,0,0
"470",1,26,"Medea","Medea","Medea","Medea","PC","Merdjchkir (Ouachfoun Mohame)","n",4,0,0
"471",1,26,"Medea","Medea","Medea","Medea","PC","Bouziane (Ouled Medjber Bachir)","n",0,0,0
"472",1,26,"Medea","Medea","Medea","Draa Smar","PC","Draa S'mar (Lamouri Ahmed)","n",4,0,0
"473",1,26,"Medea","Medea","Medea","Draa Smar","PC","Ain El Djarda","n",0,0,0
"474",1,26,"Medea","Medea","Medea","Tamezguida","PC","Tamezguida (Mezouari Ahmed)","n",0,0,0
"475",1,26,"Medea","Medea","Ouzra","Ouzra","PC","Ouzera","n",4,0,0
"476",1,26,"Medea","Medea","Ouzra","Benchicao","PC","Benchicao (Les Trois Freres Brahimi) ","n",4,0,0
"477",1,26,"Medea","Medea","Si Mahdjoub","Si Mahdjoub","PC","Si Mahdjoub (Benterkia Mahfoud)","n",4,0,0
"478",1,26,"Medea","Medea","Ouamri","Ouamri","PC","Ouamri (Sahnoun Farida)","n",4,0,0
"479",1,26,"Medea","Medea","Ouamri","Oued Harbil","PC","Harbil (Ali Turki Moussa F/Z)","n",0,0,0
"480",1,26,"Medea","Medea","Medea","Medea","SS","Ain Mordj","n",0,0,0
"481",1,26,"Medea","Medea","Medea","Medea","SS","Batti","n",0,0,0
"482",1,26,"Medea","Medea","Medea","Medea","SS","Ghezaghza","n",0,0,0
"483",1,26,"Medea","Medea","Ouamri","Ouamri","SS","Hannacha","n",0,0,0
"484",1,26,"Medea","Medea","Medea","Draa Smar","SS","Ain EL Arais","n",0,0,0
"485",1,26,"Medea","Medea","Ouzra","Ouzra","SS","Hamdania","n",0,0,0
"486",1,26,"Medea","Medea","Ouzra","Ouzra","SS","Tizi Mahdi","n",0,0,0
"487",1,26,"Medea","Medea","Si Mahdjoub","Si Mahdjoub","SS","Ouled Bouachra","n",0,0,0
"488",1,26,"Medea","Medea","Si Mahdjoub","Si Mahdjoub","SS","Bouaichoune","n",0,0,0
"489",1,26,"Medea","Medea","Medea","Medea","SS","Baba Ali (Tahtouh)","n",0,0,0
"490",1,26,"Medea","Medea","Medea","Medea","SS","Bab el Gort","n",0,0,0
"491",1,26,"Medea","Medea","Medea","Medea","SS","Beni Atteli","n",0,0,0
"492",1,26,"Medea","Medea","Medea","Medea","SS","Draa Benguenif","n",0,0,0
"493",1,26,"Medea","Medea","Medea","Draa Smar","SS","Ouled S'nan","n",0,0,0
"494",1,26,"Medea","Medea","Medea","Draa Smar","SS","Tibhirine","n",0,0,0
"495",1,26,"Medea","Medea","Medea","Tamezguida","SS","Tadinart","n",0,0,0
"496",1,26,"Medea","Medea","Medea","Tamezguida","SS","Baziz","n",0,0,0
"497",1,26,"Medea","Medea","Ouzra","Ouzra","SS","VSA Bouhadjar","n",0,0,0
"498",1,26,"Medea","Medea","Ouzra","Ouzra","SS","Sidi Ali","n",0,0,0
"499",1,26,"Medea","Medea","Ouzra","Benchicao","SS","Zaouia","n",0,0,0
"500",1,26,"Medea","Medea","Ouzra","Benchicao","SS","Maison d'enfance","n",0,0,0
"501",1,26,"Medea","Medea","Ouzra","Benchicao","SS","Ain Aissa","n",0,0,0
"502",1,26,"Medea","Medea","Ouzra","Benchicao","SS","Boucebsi (Abdelmalek Ali)","n",0,0,0
"503",1,26,"Medea","Medea","Si Mahdjoub","Si Mahdjoub","SS","Sidi bakhti (Nechem Abdelkader)","n",0,0,0
"504",1,26,"Medea","Medea","Si Mahdjoub","Si Mahdjoub","SS","Guemana","n",0,0,0
"505",1,26,"Medea","Medea","Si Mahdjoub","Si Mahdjoub","SS","Ain mokrane (Bouzemlane Ali)","n",0,0,0
"506",1,26,"Medea","Medea","Si Mahdjoub","Si Mahdjoub","SS","Bezbaza","n",0,0,0
"507",1,26,"Medea","Medea","Si Mahdjoub","Si Mahdjoub","SS","Ain Belkhir","n",0,0,0
"508",1,26,"Medea","Medea","Si Mahdjoub","Si Mahdjoub","SS","El Ababda","n",0,0,0
"509",1,26,"Medea","Medea","Ouamri","Ouamri","SS","Ouled Dilmi","n",0,0,0
"510",1,26,"Medea","Medea","Ouamri","Ouamri","SS","Ouled Ezzine","n",0,0,0
"511",1,26,"Medea","Medea","Ouamri","Oued Harbil","SS","Ouled Messaoud","n",0,0,0
"512",1,26,"Medea","Medea","Ouamri","Oued Harbil","SS","Sidi El Hannachi","n",0,0,0
"513",1,26,"Medea","Berrouaghia","Berrouaghia","Berrouaghia","PC","Berrouaghia 1Nov","n",4,0,0
"514",1,26,"Medea","Berrouaghia","Berrouaghia","Ouled Deid","PC","Ouled Deid (Foudil Torki)","n",0,0,0
"515",1,26,"Medea","Berrouaghia","Berrouaghia","Rebaia","PC","Rebaia (Ghayat Othman) ","n",4,0,0
"516",1,26,"Medea","Berrouaghia","Seghouane","Seghouane","PC","Seghouane (Sofrani Ben Alia) ","n",4,0,0
"517",1,26,"Medea","Berrouaghia","Seghouane","Zoubiria","PC","Zoubiria centre","n",4,0,0
"518",1,26,"Medea","Berrouaghia","El omaria","El omaria","PC","El Omaria (Mazouni Mhfoud)","n",4,0,0
"519",1,26,"Medea","Berrouaghia","El omaria","Ouled Brahim","PC","Ouled Brahim (Ghribi Ben Aissa Ben Ahmed)","n",4,0,0
"520",1,26,"Medea","Berrouaghia","Sidi Naamane","Sidi Naamane","PC","Sidi Naamane (Djemaie Amhamed) ","n",4,0,0
"521",1,26,"Medea","Berrouaghia","Sidi Naamane","Bouchrahil","PC","Bouchrahil (Chikhi Ahmed)","n",4,0,0
"522",1,26,"Medea","Berrouaghia","Berrouaghia","Berrouaghia","SS","cité chriet","n",0,0,0
"523",1,26,"Medea","Berrouaghia","Berrouaghia","Berrouaghia","SS","la gare","n",0,0,0
