"ID","IDW","WILAYA","EPSP","DAIRA","COMMUNE","TYPE","STRUCTURE","MATERNITE","NBRLIT","LATITUDE","LONGITUDE"
1,26,"Medea","Chahbounia","Chahbounia","Boughezoul","PC","Boughezoul (Maktouf Abd El Kader)","n",04,0,0
1,26,"Medea","Chahbounia","Chahbounia","Bouaiche","PC","Bouaiche (Nagzzi Bouaza)","n",04,0,0
1,26,"Medea","Chahbounia","Aziz","Aziz","PC","Aziz Centre","n",04,0,0
1,26,"Medea","Chahbounia","Aziz","Aziz","PC","Aziz Pole","n",0,0,0
1,26,"Medea","Chahbounia","Aziz","Derrag","PC","Derrag Centre","n",04,0,0
1,26,"Medea","Chahbounia","Chahbounia","Boughezoul","SS","Boughezoul","n",0,0,0
1,26,"Medea","Chahbounia","Aziz","Oum Djellil","SS","Oum Djellil","n",0,0,0
1,26,"Medea","Chahbounia","Chahbounia","Chahbounia","SS","Naiem","n",0,0,0
1,26,"Medea","Chahbounia","Chahbounia","Chahbounia","SS","Hassi El Khir","n",0,0,0
1,26,"Medea","Chahbounia","Chahbounia","Chahbounia","SS","El Mrazik","n",0,0,0
1,26,"Medea","Chahbounia","Chahbounia","Boughezoul","SS","Hrakta","n",0,0,0
1,26,"Medea","Chahbounia","Chahbounia","Boughezoul","SS","Sedraya","n",0,0,0
1,26,"Medea","Chahbounia","Chahbounia","Boughezoul","SS","Ouled M'barek","n",0,0,0
1,26,"Medea","Chahbounia","Chahbounia","Boughezoul","SS","El Maleh","n",0,0,0
1,26,"Medea","Chahbounia","Chahbounia","Bouaiche","SS","Bouaiche","n",0,0,0
1,26,"Medea","Chahbounia","Chahbounia","Bouaiche","SS","Ouled Abd Moula","n",0,0,0
1,26,"Medea","Chahbounia","Chahbounia","Bouaiche","SS","Belbala","n",0,0,0
1,26,"Medea","Chahbounia","Chahbounia","Bouaiche","SS","Sidi Youcef","n",0,0,0
1,26,"Medea","Chahbounia","Aziz","Aziz","SS","Boukmouri","n",0,0,0
1,26,"Medea","Chahbounia","Aziz","Aziz","SS","Ain Taiba","n",0,0,0
1,26,"Medea","Chahbounia","Aziz","Aziz","SS","Ouled Saad","n",0,0,0
1,26,"Medea","Chahbounia","Aziz","Aziz","SS","Gdadha","n",0,0,0
1,26,"Medea","Chahbounia","Aziz","Derrag","SS","Ain Beida","n",0,0,0
1,26,"Medea","Chahbounia","Aziz","Derrag","SS","Kherbet Siouf","n",0,0,0
1,26,"Medea","Chahbounia","Aziz","Derrag","SS","Guettar","n",0,0,0
1,26,"Medea","Chahbounia","Aziz","Oum Djellil","SS","Chelghoum (Souafine)","n",0,0,0
1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Ain Boucif","PC","Ain Boucif Centre 1","n",0,0,0
1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Ain Boucif","PC","Ain Boucif Centre 2","n",0,0,0
1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Kef Lakhdar","PC","Kef Lakhdar","n",0,0,0
1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Ouled Maareuf","PC","Ouled Maareuf","n",04,0,0
1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Sidi Demed","PC","Sidi Demed","n",04,0,0
1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","El aouinet","PC","El Aouinet Centre","n",0,0,0
1,26,"Medea","Chellalet Al Adhaouera","Chellalet Al Adhaouera","Chellalet Al Adhaouera","PC","Chellalet Al Adhaouera1","n",04,0,0
1,26,"Medea","Chellalet Al Adhaouera","Chellalet Al Adhaouera","Chellalet Al Adhaouera","PC","Chellalet Al Adhaouera2","n",0,0,0
1,26,"Medea","Chellalet Al Adhaouera","Chellalet Al Adhaouera","Cheniguel","PC","Cheniguel","n",04,0,0
1,26,"Medea","Chellalet Al Adhaouera","Chellalet Al Adhaouera","Tafraout","PC","Tafraout Centre","n",0,0,0
1,26,"Medea","Chellalet Al Adhaouera","Chellalet Al Adhaouera","Ain Ouksir","PC","Ain Ouksir Centre","n",04,0,0
1,26,"Medea","Chellalet Al Adhaouera","Seghouane","Tlatet Edouair","PC","Tlatet Edouair Centre","n",04,0,0
1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Ain Boucif","SS","Ain El  Hania","n",0,0,0
1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Ain Boucif","SS","Ain  Diss","n",0,0,0
